run_id,year,total_agents,total_affected,prevalence_total_pct,prevalence_armenian_pct,diagnosed,on_colchicine,diagnosed_pct,undiagnosed_symptomatic,prevented_births_total,age_0_14_pct,age_15_49_pct,age_50_plus_pct,m694v_homo_absolute,m694v_homo_prevalence_pct,total_carriers_absolute,total_compound_absolute,m694v_homo_in_affected_pct,m694v_homo_count,compound_in_affected_pct,compound_count,other_homo_in_affected_pct,other_homo_count,hetero_in_affected_pct,hetero_count,total_population,total_births_cumulative,total_deaths_cumulative,prevented_fmf_births,total_children_born,children_healthy,children_carrier,children_affected,mendel_healthy_healthy_total,mendel_healthy_healthy_healthy_count,mendel_healthy_healthy_healthy_pct,mendel_healthy_healthy_carrier_count,mendel_healthy_healthy_carrier_pct,mendel_healthy_healthy_affected_count,mendel_healthy_healthy_affected_pct,mendel_carrier_healthy_total,mendel_carrier_healthy_healthy_count,mendel_carrier_healthy_healthy_pct,mendel_carrier_healthy_carrier_count,mendel_carrier_healthy_carrier_pct,mendel_carrier_healthy_affected_count,mendel_carrier_healthy_affected_pct,mendel_carrier_carrier_total,mendel_carrier_carrier_healthy_count,mendel_carrier_carrier_healthy_pct,mendel_carrier_carrier_carrier_count,mendel_carrier_carrier_carrier_pct,mendel_carrier_carrier_affected_count,mendel_carrier_carrier_affected_pct,mendel_affected_healthy_total,mendel_affected_healthy_healthy_count,mendel_affected_healthy_healthy_pct,mendel_affected_healthy_carrier_count,mendel_affected_healthy_carrier_pct,mendel_affected_healthy_affected_count,mendel_affected_healthy_affected_pct,mendel_affected_carrier_total,mendel_affected_affected_total,healthy_births,carrier_births,affected_births,pgt_attempts,pgt_births,pgt_eligible_but_declined,mean_age,population_total,arm_count,true_prevalence_genetic,clinical_prevalence,carrier_frequency_pct,diagnostic_coverage,screening_coverage_pct,scenario,cache_version,timestamp,mendel_affected_carrier_healthy_count,mendel_affected_carrier_healthy_pct,mendel_affected_carrier_carrier_count,mendel_affected_carrier_carrier_pct,mendel_affected_carrier_affected_count,mendel_affected_carrier_affected_pct,mendel_affected_affected_healthy_count,mendel_affected_affected_healthy_pct,mendel_affected_affected_carrier_count,mendel_affected_affected_carrier_pct,mendel_affected_affected_affected_count,mendel_affected_affected_affected_pct
1,2056,3170,16,0.5047318611987383,0.5679666792881485,16,16,100.0,0,3,25.678233438485805,74.3217665615142,0.0,2,0.06309148264984228,4,10,12.5,2,62.5,10,0.0,0,25.0,4,5415,9883,9468,3,9883,0,0,0,14020,14020,100.0,0,0.0,0,0.0,5441,2695,49.53133615144275,2746,50.46866384855725,0,0.0,524,125,23.85496183206107,283,54.007633587786266,116,22.137404580152673,271,0,0.0,271,100.0,0,0.0,54,3,0,0,0,13,5,11,43.075530932594646,5415,4420,0.7017543859649122,0.5724838411819021,15.95567867036011,81.57894736842105,80.07386888273315,ModelParams,v3,1779490803.7493436,0.0,0.0,27.0,50.0,27.0,50.0,0.0,0.0,0.0,0.0,3.0,100.0
1,2057,3163,16,0.5058488776478027,0.5688282138794084,16,16,100.0,0,3,25.513752766361048,74.48624723363895,0.0,2,0.06323110970597534,4,10,12.5,2,62.5,10,0.0,0,25.0,4,5367,9935,9568,3,9935,0,0,0,14078,14078,100.0,0,0.0,0,0.0,5468,2712,49.597659107534746,2756,50.40234089246525,0,0.0,529,126,23.81852551984877,285,53.875236294896034,118,22.306238185255197,271,0,0.0,271,100.0,0,0.0,54,3,0,0,0,13,5,12,43.06670393143283,5367,4386,0.7080305571082541,0.577603875535681,15.986584684181107,81.57894736842105,80.0447177193963,ModelParams,v3,1779490803.7493436,0.0,0.0,27.0,50.0,27.0,50.0,0.0,0.0,0.0,0.0,3.0,100.0
1,2058,3128,16,0.5115089514066496,0.5749329244921426,16,16,100.0,0,3,25.543478260869566,74.45652173913044,0.0,3,0.0959079283887468,4,9,18.75,3,56.25,9,0.0,0,25.0,4,5307,9991,9684,3,9991,0,0,0,14145,14145,100.0,0,0.0,0,0.0,5497,2733,49.718028015281064,2764,50.28197198471894,0,0.0,536,128,23.88059701492537,287,53.54477611940298,121,22.574626865671643,271,0,0.0,271,100.0,0,0.0,54,3,0,0,0,15,6,12,42.99868098737517,5307,4344,0.7160354249104957,0.5841341624269832,15.922366685509704,81.57894736842105,79.96985114000377,ModelParams,v3,1779490803.7493436,0.0,0.0,27.0,50.0,27.0,50.0,0.0,0.0,0.0,0.0,3.0,100.0
1,2059,3097,16,0.5166289958023894,0.5809450038729667,16,16,100.0,0,3,25.41168873103003,74.58831126896997,0.0,3,0.09686793671294801,4,9,18.75,3,56.25,9,0.0,0,25.0,4,5256,10032,9776,3,10032,0,0,0,14209,14209,100.0,0,0.0,0,0.0,5522,2746,49.72835929011228,2776,50.27164070988772,0,0.0,538,128,23.79182156133829,288,53.53159851301115,122,22.676579925650557,272,0,0.0,272,100.0,0,0.0,54,3,0,0,0,15,6,12,43.07857686453577,5256,4302,0.7420091324200913,0.5898021308980212,15.905631659056315,79.48717948717949,80.04185692541856,ModelParams,v3,1779490803.7493436,0.0,0.0,27.0,50.0,27.0,50.0,0.0,0.0,0.0,0.0,3.0,100.0
1,2060,3045,15,0.49261083743842365,0.5518328734726055,15,15,100.0,0,3,25.385878489326764,74.61412151067324,0.0,3,0.09852216748768472,4,8,20.0,3,53.333333333333336,8,0.0,0,26.666666666666668,4,5197,10078,9881,3,10078,0,0,0,14238,14238,100.0,0,0.0,0,0.0,5535,2752,49.71996386630533,2783,50.28003613369467,0,0.0,542,128,23.616236162361623,290,53.50553505535055,124,22.878228782287824,272,0,0.0,272,100.0,0,0.0,54,3,0,0,0,15,6,13,43.103136424860494,5197,4258,0.7504329420819703,0.5772561092938233,15.797575524340965,76.92307692307693,80.00769674812392,ModelParams,v3,1779490803.7493436,0.0,0.0,27.0,50.0,27.0,50.0,0.0,0.0,0.0,0.0,3.0,100.0
1,2061,3019,14,0.4637297118251077,0.5185480654168328,14,14,100.0,0,3,25.207022192779068,74.79297780722094,0.0,3,0.09937065253395165,4,7,21.428571428571427,3,50.0,7,0.0,0,28.57142857142857,4,5146,10126,9980,3,10126,0,0,0,14325,14325,100.0,0,0.0,0,0.0,5580,2771,49.659498207885306,2809,50.3405017921147,0,0.0,544,129,23.713235294117645,291,53.49264705882353,124,22.794117647058822,274,0,0.0,274,100.0,0,0.0,54,3,0,0,0,15,6,13,43.12553439564711,5146,4218,0.7384376214535562,0.5635445005829771,15.77924601632336,76.31578947368422,79.94558880684026,ModelParams,v3,1779490803.7493436,0.0,0.0,27.0,50.0,27.0,50.0,0.0,0.0,0.0,0.0,3.0,100.0
1,2062,2963,13,0.4387445156935539,0.4880032533550223,13,13,100.0,0,3,25.24468444144448,74.75531555855551,0.0,3,0.10124873439082012,3,7,23.076923076923077,3,53.84615384615385,7,0.0,0,23.076923076923077,3,5092,10159,10067,3,10159,0,0,0,14389,14389,100.0,0,0.0,0,0.0,5594,2779,49.67822667143368,2815,50.32177332856632,0,0.0,546,130,23.809523809523807,292,53.47985347985348,124,22.71062271062271,275,0,0.0,275,100.0,0,0.0,54,3,0,0,0,15,6,14,43.37411626080126,5092,4177,0.7462686567164178,0.5695208169677927,15.769835035349569,76.31578947368422,80.2827965435978,ModelParams,v3,1779490803.7493436,0.0,0.0,27.0,50.0,27.0,50.0,0.0,0.0,0.0,0.0,3.0,100.0
1,2063,2924,13,0.44459644322845415,0.4952538175815105,13,13,100.0,0,3,25.752393980848154,74.24760601915185,0.0,3,0.10259917920656635,3,7,23.076923076923077,3,53.84615384615385,7,0.0,0,23.076923076923077,3,5041,10218,10177,3,10218,0,0,0,14431,14431,100.0,0,0.0,0,0.0,5608,2787,49.696861626248214,2821,50.303138373751786,0,0.0,548,131,23.905109489051096,293,53.46715328467153,124,22.62773722627737,276,0,0.0,276,100.0,0,0.0,54,3,0,0,0,15,6,15,43.223170005951204,5041,4143,0.7538186867684984,0.5356080142828803,15.731005752826821,71.05263157894737,80.14282880380877,ModelParams,v3,1779490803.7493436,0.0,0.0,27.0,50.0,27.0,50.0,0.0,0.0,0.0,0.0,3.0,100.0
1,2064,2903,14,0.48225973131243544,0.49916805324459235,14,14,100.0,0,4,25.800895625215293,74.19910437478471,0.0,3,0.10334137099552188,3,8,21.428571428571427,3,57.14285714285714,8,0.0,0,21.428571428571427,3,5000,10277,10277,4,10277,0,0,0,14502,14502,100.0,0,0.0,0,0.0,5631,2797,49.67146155212218,2834,50.328538447877825,0,0.0,551,131,23.77495462794918,295,53.53901996370236,125,22.686025408348456,276,0,0.0,276,100.0,0,0.0,54,3,0,0,0,16,7,15,43.073,5000,4109,0.74,0.54,15.7,72.97297297297297,79.92,ModelParams,v3,1779490803.7493436,0.0,0.0,27.0,50.0,27.0,50.0,0.0,0.0,0.0,0.0,3.0,100.0
1,2065,2872,16,0.5571030640668524,0.5494505494505495,16,16,100.0,0,4,26.044568245125348,73.95543175487465,0.0,3,0.10445682451253482,5,8,18.75,3,50.0,8,0.0,0,31.25,5,4947,10323,10376,4,10323,0,0,0,14573,14573,100.0,0,0.0,0,0.0,5657,2810,49.67297153968534,2847,50.32702846031465,0,0.0,555,132,23.783783783783786,298,53.69369369369369,125,22.52252252252252,277,0,0.0,277,100.0,0,0.0,54,3,0,0,0,16,7,15,43.07256923387912,4947,4057,0.7277137659187386,0.586213866990095,15.726703052354962,80.55555555555556,79.98787143723469,ModelParams,v3,1779490803.7493436,0.0,0.0,27.0,50.0,27.0,50.0,0.0,0.0,0.0,0.0,3.0,100.0
