run_id,year,total_agents,total_affected,prevalence_total_pct,prevalence_armenian_pct,diagnosed,on_colchicine,diagnosed_pct,undiagnosed_symptomatic,prevented_births_total,age_0_14_pct,age_15_49_pct,age_50_plus_pct,m694v_homo_absolute,m694v_homo_prevalence_pct,total_carriers_absolute,total_compound_absolute,m694v_homo_in_affected_pct,m694v_homo_count,compound_in_affected_pct,compound_count,other_homo_in_affected_pct,other_homo_count,hetero_in_affected_pct,hetero_count,total_population,total_births_cumulative,total_deaths_cumulative,prevented_fmf_births,total_children_born,children_healthy,children_carrier,children_affected,mendel_healthy_healthy_total,mendel_carrier_healthy_total,mendel_carrier_carrier_total,mendel_affected_healthy_total,mendel_affected_carrier_total,mendel_affected_affected_total,healthy_births,carrier_births,affected_births,pgt_attempts,pgt_births,pgt_eligible_but_declined,mean_age,population_total,arm_count,true_prevalence_genetic,clinical_prevalence,carrier_frequency_pct,diagnostic_coverage,screening_coverage_pct,scenario,cache_version,timestamp,mendel_healthy_healthy_healthy_count,mendel_healthy_healthy_healthy_pct,mendel_healthy_healthy_carrier_count,mendel_healthy_healthy_carrier_pct,mendel_healthy_healthy_affected_count,mendel_healthy_healthy_affected_pct,mendel_carrier_healthy_healthy_count,mendel_carrier_healthy_healthy_pct,mendel_carrier_healthy_carrier_count,mendel_carrier_healthy_carrier_pct,mendel_carrier_healthy_affected_count,mendel_carrier_healthy_affected_pct,mendel_carrier_carrier_healthy_count,mendel_carrier_carrier_healthy_pct,mendel_carrier_carrier_carrier_count,mendel_carrier_carrier_carrier_pct,mendel_carrier_carrier_affected_count,mendel_carrier_carrier_affected_pct,mendel_affected_healthy_healthy_count,mendel_affected_healthy_healthy_pct,mendel_affected_healthy_carrier_count,mendel_affected_healthy_carrier_pct,mendel_affected_healthy_affected_count,mendel_affected_healthy_affected_pct,mendel_affected_affected_healthy_count,mendel_affected_affected_healthy_pct,mendel_affected_affected_carrier_count,mendel_affected_affected_carrier_pct,mendel_affected_affected_affected_count,mendel_affected_affected_affected_pct,mendel_affected_carrier_healthy_count,mendel_affected_carrier_healthy_pct,mendel_affected_carrier_carrier_count,mendel_affected_carrier_carrier_pct,mendel_affected_carrier_affected_count,mendel_affected_carrier_affected_pct
0,1950,4229,14,0.3310475289666588,0.3735325506937033,7,7,50.0,7,0,38.165050839441946,61.834949160558054,0.0,1,0.023646252069047056,1,10,7.142857142857142,1,71.42857142857143,10,0.0,0,7.142857142857142,1,5076,119,43,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.29294720252167,5076,4527,0.6698187549251379,0.37431048069345946,17.257683215130022,32.35294117647059,0.0,ModelParams,v3,1779490854.3787873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1951,4264,14,0.3283302063789869,0.373632239124633,6,6,42.857142857142854,8,0,38.18011257035647,61.81988742964353,0.0,0,0.0,2,10,0.0,0,71.42857142857143,10,0.0,0,14.285714285714285,2,5143,226,83,0,226,0,0,0,208,76,4,5,0,0,0,0,0,0,0,0,28.48084775422905,5143,4556,0.6610927474236827,0.408321991055804,17.363406572039665,32.35294117647059,0.0,ModelParams,v3,1779490854.3787873,208.0,100.0,0.0,0.0,0.0,0.0,46.0,60.526315789473685,30.0,39.473684210526315,0.0,0.0,1.0,25.0,0.0,0.0,3.0,75.0,0.0,0.0,5.0,100.0,0.0,0.0,,,,,,,,,,,,
0,1952,4317,13,0.3011350474866806,0.3457446808510638,5,5,38.46153846153847,8,0,38.846421125781795,61.153578874218205,0.0,0,0.0,2,9,0.0,0,69.23076923076923,9,0.0,0,15.384615384615385,2,5228,362,134,0,362,0,0,0,399,139,14,6,0,0,0,0,0,0,0,0,28.45141545524101,5228,4599,0.6885998469778117,0.3825554705432288,17.27237949502678,30.555555555555557,0.0,ModelParams,v3,1779490854.3787873,399.0,100.0,0.0,0.0,0.0,0.0,80.0,57.55395683453237,59.0,42.44604316546763,0.0,0.0,3.0,21.428571428571427,5.0,35.714285714285715,6.0,42.857142857142854,0.0,0.0,6.0,100.0,0.0,0.0,,,,,,,,,,,,
0,1953,4374,14,0.3200731595793324,0.3710575139146568,5,5,35.714285714285715,9,0,39.048925468678554,60.951074531321446,0.0,0,0.0,3,9,0.0,0,64.28571428571429,9,0.0,0,21.428571428571427,3,5309,489,180,0,489,0,0,0,672,235,24,13,0,0,0,0,0,0,0,0,28.488227538142777,5309,4632,0.6780938029760784,0.3955547184027124,17.34789979280467,30.555555555555557,0.0,ModelParams,v3,1779490854.3787873,672.0,100.0,0.0,0.0,0.0,0.0,134.0,57.02127659574469,101.0,42.97872340425532,0.0,0.0,9.0,37.5,9.0,37.5,6.0,25.0,0.0,0.0,13.0,100.0,0.0,0.0,,,,,,,,,,,,
0,1954,4433,15,0.3383713061132416,0.39609189331925004,5,5,33.33333333333333,10,0,39.20595533498759,60.7940446650124,0.0,1,0.022558087074216106,3,9,6.666666666666667,1,60.0,9,0.0,0,20.0,3,5383,611,228,0,611,0,0,0,757,267,29,13,0,0,0,0,0,0,0,0,28.58796210291659,5383,4658,0.7059260635333457,0.40869403678246335,17.332342559910828,28.947368421052634,0.0,ModelParams,v3,1779490854.3787873,757.0,100.0,0.0,0.0,0.0,0.0,151.0,56.55430711610487,116.0,43.445692883895134,0.0,0.0,10.0,34.48275862068966,12.0,41.37931034482759,7.0,24.137931034482758,0.0,0.0,13.0,100.0,0.0,0.0,,,,,,,,,,,,
0,1955,4483,15,0.3345973678340397,0.3971405877680699,5,5,33.33333333333333,10,0,39.326343966094136,60.673656033905864,0.0,1,0.022306491188935983,3,8,6.666666666666667,1,53.333333333333336,8,6.666666666666667,1,20.0,3,5472,742,270,0,742,0,0,0,941,342,42,18,0,0,0,0,0,0,0,0,28.666849415204677,5472,4688,0.712719298245614,0.42032163742690054,17.269736842105264,30.76923076923077,0.0,ModelParams,v3,1779490854.3787873,941.0,100.0,0.0,0.0,0.0,0.0,185.0,54.09356725146199,157.0,45.90643274853801,0.0,0.0,11.0,26.190476190476193,21.0,50.0,10.0,23.809523809523807,0.0,0.0,18.0,100.0,0.0,0.0,,,,,,,,,,,,
0,1956,4547,15,0.3298878381350341,0.3948407475651487,5,5,33.33333333333333,10,0,39.91642841433912,60.08357158566088,0.0,1,0.021992522542335604,3,8,6.666666666666667,1,53.333333333333336,8,6.666666666666667,1,20.0,3,5565,885,320,0,885,0,0,0,1116,411,51,23,0,0,0,0,0,0,0,0,28.679424977538186,5565,4735,0.7187780772686434,0.4132973944294699,17.25067385444744,30.0,0.0,ModelParams,v3,1779490854.3787873,1116.0,100.0,0.0,0.0,0.0,0.0,215.0,52.311435523114355,196.0,47.688564476885645,0.0,0.0,13.0,25.49019607843137,27.0,52.94117647058824,11.0,21.568627450980394,0.0,0.0,23.0,100.0,0.0,0.0,,,,,,,,,,,,
0,1957,4620,17,0.367965367965368,0.41884816753926707,5,5,29.411764705882355,12,0,40.476190476190474,59.523809523809526,0.0,1,0.021645021645021644,5,8,5.88235294117647,1,47.05882352941176,8,5.88235294117647,1,29.411764705882355,5,5650,1027,377,0,1027,0,0,0,1380,538,65,28,0,1,0,0,0,0,0,0,28.651327433628317,5650,4764,0.7433628318584071,0.4424778761061947,17.292035398230087,28.57142857142857,0.0,ModelParams,v3,1779490854.3787873,1380.0,100.0,0.0,0.0,0.0,0.0,280.0,52.04460966542751,258.0,47.95539033457249,0.0,0.0,17.0,26.153846153846157,32.0,49.23076923076923,16.0,24.615384615384617,0.0,0.0,28.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,,,,,,
0,1958,4684,18,0.3842869342442357,0.4443282801881861,5,5,27.77777777777778,13,0,40.60631938514091,59.39368061485909,0.0,1,0.02134927412467976,5,9,5.555555555555555,1,50.0,9,5.555555555555555,1,27.77777777777778,5,5753,1170,417,0,1170,0,0,0,1572,615,71,31,1,1,0,0,0,0,0,0,28.72779419433339,5753,4802,0.730053884929602,0.45193811924213456,17.260559707978445,28.57142857142857,0.0,ModelParams,v3,1779490854.3787873,1572.0,100.0,0.0,0.0,0.0,0.0,321.0,52.19512195121951,294.0,47.80487804878049,0.0,0.0,18.0,25.352112676056336,34.0,47.88732394366197,19.0,26.76056338028169,0.0,0.0,31.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0
0,1959,4740,18,0.37974683544303794,0.4434011476264998,5,5,27.77777777777778,13,0,40.61181434599156,59.38818565400844,0.0,1,0.02109704641350211,5,9,5.555555555555555,1,50.0,9,5.555555555555555,1,27.77777777777778,5,5838,1313,475,0,1313,0,0,0,1675,660,80,31,1,1,0,0,0,0,0,0,28.6981843096951,5838,4836,0.7708119218910586,0.4453579993148339,17.26618705035971,26.666666666666668,0.0,ModelParams,v3,1779490854.3787873,1675.0,100.0,0.0,0.0,0.0,0.0,352.0,53.333333333333336,308.0,46.666666666666664,0.0,0.0,22.0,27.500000000000004,36.0,45.0,22.0,27.500000000000004,0.0,0.0,31.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0
0,1960,4783,19,0.3972402257997073,0.46923879040667366,5,5,26.31578947368421,14,0,39.84946686180222,60.15053313819778,0.0,1,0.02090738030524775,5,10,5.263157894736842,1,52.63157894736842,10,5.263157894736842,1,26.31578947368421,5,5911,1436,525,0,1436,0,0,0,1840,726,89,34,1,1,0,0,0,0,0,0,28.878193199120282,5911,4858,0.7612925054982236,0.4567755032989342,17.30671629165962,26.666666666666668,0.0,ModelParams,v3,1779490854.3787873,1840.0,100.0,0.0,0.0,0.0,0.0,385.0,53.03030303030303,341.0,46.96969696969697,0.0,0.0,24.0,26.96629213483146,42.0,47.19101123595505,23.0,25.842696629213485,0.0,0.0,34.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0
0,1961,4821,21,0.43559427504667086,0.4945340968245705,5,5,23.809523809523807,16,0,39.431653183986725,60.568346816013275,0.0,2,0.04148516905206388,5,11,9.523809523809524,2,52.38095238095239,11,4.761904761904762,1,23.809523809523807,5,5963,1555,592,0,1555,0,0,0,2013,809,99,36,1,1,0,0,0,0,0,0,28.963944323327183,5963,4873,0.7546536978031192,0.46956230085527423,17.457655542512157,24.444444444444443,0.0,ModelParams,v3,1779490854.3787873,2013.0,100.0,0.0,0.0,0.0,0.0,424.0,52.41038318912238,385.0,47.58961681087763,0.0,0.0,27.0,27.27272727272727,46.0,46.464646464646464,26.0,26.262626262626267,0.0,0.0,36.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0
0,1962,4883,20,0.4095842719639565,0.466442083441306,5,5,25.0,15,0,39.258652467745236,60.741347532254764,0.0,1,0.020479213598197828,5,11,5.0,1,55.00000000000001,11,5.0,1,25.0,5,6035,1698,663,0,1698,0,0,0,2302,921,115,38,2,1,0,0,0,0,0,0,28.91151615575808,6035,4900,0.7622203811101905,0.44739022369511183,17.381938690969346,23.91304347826087,0.0,ModelParams,v3,1779490854.3787873,2302.0,100.0,0.0,0.0,0.0,0.0,466.0,50.5971769815418,455.0,49.4028230184582,0.0,0.0,35.0,30.434782608695656,49.0,42.608695652173914,31.0,26.956521739130434,0.0,0.0,38.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,100.0
0,1963,4898,20,0.4083299305839118,0.4686279614683676,5,5,25.0,15,0,39.09759085340955,60.90240914659044,0.0,1,0.02041649652919559,6,10,5.0,1,50.0,10,5.0,1,30.0,6,6089,1818,729,0,1818,0,0,0,2462,980,119,40,3,1,0,0,0,0,0,0,29.03777303333881,6089,4915,0.788306782722943,0.45984562325505013,17.260633930037773,22.916666666666664,0.0,ModelParams,v3,1779490854.3787873,2462.0,100.0,0.0,0.0,0.0,0.0,498.0,50.816326530612244,482.0,49.183673469387756,0.0,0.0,35.0,29.411764705882355,52.0,43.69747899159664,32.0,26.89075630252101,0.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,33.33333333333333,2.0,66.66666666666666
0,1964,4971,19,0.38221685777509556,0.43927648578811374,4,4,21.052631578947366,15,0,38.84530275598471,61.15469724401529,0.0,1,0.020116676725005028,6,9,5.263157894736842,1,47.368421052631575,9,5.263157894736842,1,31.57894736842105,6,6174,1961,787,0,1961,0,0,0,2561,1015,126,42,3,1,0,0,0,0,0,0,29.060738581146744,6174,4953,0.8098477486232589,0.45351473922902497,17.233560090702948,22.0,0.0,ModelParams,v3,1779490854.3787873,2561.0,100.0,0.0,0.0,0.0,0.0,518.0,51.03448275862069,497.0,48.96551724137931,0.0,0.0,37.0,29.365079365079367,54.0,42.857142857142854,35.0,27.77777777777778,0.0,0.0,42.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,33.33333333333333,2.0,66.66666666666666
0,1965,5004,20,0.3996802557953637,0.46475600309837334,4,4,20.0,16,0,38.54916067146283,61.450839328537164,0.0,1,0.019984012789768184,6,10,5.0,1,50.0,10,5.0,1,30.0,6,6235,2075,840,0,2075,0,0,0,2733,1088,130,42,3,1,0,0,0,0,0,0,29.263512429831597,6235,4976,0.8179631114675221,0.46511627906976744,17.257417802726543,21.568627450980394,0.0,ModelParams,v3,1779490854.3787873,2733.0,100.0,0.0,0.0,0.0,0.0,551.0,50.64338235294118,537.0,49.356617647058826,0.0,0.0,37.0,28.46153846153846,57.0,43.84615384615385,36.0,27.692307692307693,0.0,0.0,42.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,33.33333333333333,2.0,66.66666666666666
0,1966,5062,19,0.375345713156855,0.43848336342532884,4,4,21.052631578947366,15,0,38.71987356775978,61.28012643224022,0.0,1,0.019755037534571314,6,9,5.263157894736842,1,47.368421052631575,9,5.263157894736842,1,31.57894736842105,6,6306,2207,901,0,2207,0,0,0,2918,1163,139,45,4,1,0,0,0,0,0,0,29.307009197589597,6306,4989,0.8404693942277197,0.45987947986045036,17.221693625118935,20.754716981132077,0.0,ModelParams,v3,1779490854.3787873,2918.0,100.0,0.0,0.0,0.0,0.0,587.0,50.47291487532244,576.0,49.527085124677555,0.0,0.0,41.0,29.496402877697843,60.0,43.16546762589928,38.0,27.33812949640288,0.0,0.0,45.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,25.0,3.0,75.0
0,1967,5111,19,0.37174721189591076,0.43668122270742354,4,4,21.052631578947366,15,0,38.09430639796517,61.90569360203483,0.0,1,0.019565642731363724,5,10,5.263157894736842,1,52.63157894736842,10,5.263157894736842,1,26.31578947368421,5,6381,2328,947,0,2328,0,0,0,3095,1227,145,47,5,1,0,0,0,0,0,0,29.557749569033067,6381,5029,0.8776053910045447,0.47014574518100605,17.113305124588624,19.642857142857142,0.0,ModelParams,v3,1779490854.3787873,3095.0,100.0,0.0,0.0,0.0,0.0,611.0,49.79625101874491,616.0,50.20374898125509,0.0,0.0,43.0,29.655172413793103,62.0,42.758620689655174,40.0,27.586206896551722,0.0,0.0,47.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,20.0,4.0,80.0
0,1968,5157,20,0.3878223773511732,0.4611837048424289,4,4,20.0,16,0,37.8514640294745,62.1485359705255,0.0,1,0.01939111886755866,5,11,5.0,1,55.00000000000001,11,5.0,1,25.0,5,6468,2457,989,0,2457,0,0,0,3273,1300,150,50,5,1,0,0,0,0,0,0,29.720624613481757,6468,5071,0.8812615955473098,0.479282622139765,17.0995670995671,21.052631578947366,0.0,ModelParams,v3,1779490854.3787873,3273.0,100.0,0.0,0.0,0.0,0.0,648.0,49.84615384615385,652.0,50.153846153846146,0.0,0.0,44.0,29.333333333333332,63.0,42.0,43.0,28.666666666666668,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,20.0,4.0,80.0
0,1969,5191,20,0.3852822192255827,0.43701799485861187,3,3,15.0,17,0,37.487959930649204,62.5120400693508,0.0,1,0.019264110961279137,5,11,5.0,1,55.00000000000001,11,5.0,1,25.0,5,6546,2574,1028,0,2574,0,0,0,3432,1362,160,52,5,1,0,0,0,0,0,0,30.021081576535288,6546,5100,0.916590284142988,0.488848151542927,17.12496180873816,20.0,0.0,ModelParams,v3,1779490854.3787873,3432.0,100.0,0.0,0.0,0.0,0.0,679.0,49.85315712187959,683.0,50.14684287812041,0.0,0.0,46.0,28.749999999999996,68.0,42.5,46.0,28.749999999999996,0.0,0.0,52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,20.0,4.0,80.0
0,1970,5230,20,0.3824091778202677,0.4374678332475553,3,3,15.0,17,0,37.11281070745698,62.88718929254302,0.0,1,0.019120458891013385,6,10,5.0,1,50.0,10,5.0,1,30.0,6,6625,2698,1073,0,2698,0,0,0,3592,1424,169,55,6,1,0,0,0,0,0,0,30.265811320754718,6625,5127,0.9207547169811321,0.49811320754716987,17.11698113207547,19.672131147540984,0.0,ModelParams,v3,1779490854.3787873,3592.0,100.0,0.0,0.0,0.0,0.0,712.0,50.0,712.0,50.0,0.0,0.0,48.0,28.402366863905325,71.0,42.01183431952663,50.0,29.585798816568047,0.0,0.0,55.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,33.33333333333333,4.0,66.66666666666666
0,1971,5286,22,0.41619371925841847,0.4626060138781804,3,3,13.636363636363635,19,0,36.625047294740824,63.37495270525918,0.0,1,0.018917896329928113,6,12,4.545454545454546,1,54.54545454545454,12,4.545454545454546,1,27.27272727272727,6,6708,2833,1125,0,2833,0,0,0,3786,1499,179,57,6,1,0,0,0,0,0,0,30.38550983899821,6708,5159,0.8944543828264758,0.5068574836016696,17.128801431127012,20.0,0.0,ModelParams,v3,1779490854.3787873,3786.0,100.0,0.0,0.0,0.0,0.0,741.0,49.43295530353569,758.0,50.567044696464315,0.0,0.0,51.0,28.49162011173184,77.0,43.01675977653631,51.0,28.49162011173184,0.0,0.0,57.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,33.33333333333333,4.0,66.66666666666666
0,1972,5322,22,0.41337842916196915,0.463082068433239,3,3,13.636363636363635,19,0,35.94513340849305,64.05486659150695,0.0,1,0.018789928598271326,6,12,4.545454545454546,1,54.54545454545454,12,4.545454545454546,1,27.27272727272727,6,6775,2951,1176,0,2951,0,0,0,3934,1561,183,58,6,1,0,0,0,0,0,0,30.55291512915129,6775,5182,0.870848708487085,0.48708487084870844,17.033210332103323,20.33898305084746,0.0,ModelParams,v3,1779490854.3787873,3934.0,100.0,0.0,0.0,0.0,0.0,767.0,49.13516976297245,794.0,50.86483023702755,0.0,0.0,52.0,28.415300546448087,80.0,43.71584699453552,51.0,27.86885245901639,0.0,0.0,58.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,33.33333333333333,4.0,66.66666666666666
0,1973,5351,26,0.4858904877592973,0.5406797116374871,4,4,15.384615384615385,22,0,35.47000560642871,64.5299943935713,0.0,2,0.03737619136609979,8,12,7.6923076923076925,2,46.15384615384615,12,7.6923076923076925,2,30.76923076923077,8,6843,3075,1232,0,3075,0,0,0,4058,1594,189,60,6,2,0,0,0,0,0,0,30.73330410638609,6843,5209,0.8621949437381266,0.5406985240391641,16.995469823176972,22.033898305084744,0.0,ModelParams,v3,1779490854.3787873,4058.0,100.0,0.0,0.0,0.0,0.0,783.0,49.12170639899623,811.0,50.87829360100377,0.0,0.0,53.0,28.04232804232804,84.0,44.44444444444444,52.0,27.513227513227513,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,33.33333333333333,4.0,66.66666666666666
0,1974,5404,25,0.46262028127313104,0.5122950819672131,4,4,16.0,21,0,34.99259807549963,65.00740192450037,0.0,2,0.03700962250185048,8,11,8.0,2,44.0,11,8.0,2,32.0,8,6932,3209,1277,0,3209,0,0,0,4351,1696,201,65,7,2,0,0,0,0,0,0,30.902336987882286,6932,5261,0.8511252163877668,0.51933064050779,16.964800923254472,20.33898305084746,0.0,ModelParams,v3,1779490854.3787873,4351.0,100.0,0.0,0.0,0.0,0.0,841.0,49.5872641509434,855.0,50.4127358490566,0.0,0.0,59.0,29.35323383084577,88.0,43.78109452736319,54.0,26.865671641791046,0.0,0.0,65.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,28.57142857142857,5.0,71.42857142857143
0,1975,5445,28,0.5142332415059687,0.5885363357215967,5,5,17.857142857142858,23,0,34.72910927456382,65.27089072543617,0.0,2,0.03673094582185491,9,13,7.142857142857142,2,46.42857142857143,13,7.142857142857142,2,32.142857142857146,9,6998,3333,1335,0,3333,0,0,0,4519,1761,208,68,7,2,0,0,0,0,0,0,31.049585595884537,6998,5287,0.8716776221777651,0.5573020863103744,16.99056873392398,22.950819672131146,0.0,ModelParams,v3,1779490854.3787873,4519.0,100.0,0.0,0.0,0.0,0.0,865.0,49.1198182850653,896.0,50.88018171493469,0.0,0.0,61.0,29.326923076923077,92.0,44.230769230769226,55.0,26.442307692307693,0.0,0.0,68.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,28.57142857142857,5.0,71.42857142857143
0,1976,5465,30,0.5489478499542544,0.6166495375128468,5,5,16.666666666666664,25,0,34.69350411710887,65.30649588289113,0.0,2,0.036596523330283626,9,15,6.666666666666667,2,50.0,15,6.666666666666667,2,30.0,9,7066,3459,1393,0,3459,0,0,0,4647,1808,212,71,10,2,0,0,0,0,0,0,31.276110953863572,7066,5313,0.8915935465609963,0.5660911406736484,16.996886498726298,20.634920634920633,0.0,ModelParams,v3,1779490854.3787873,4647.0,100.0,0.0,0.0,0.0,0.0,892.0,49.336283185840706,916.0,50.66371681415929,0.0,0.0,63.0,29.71698113207547,93.0,43.86792452830189,56.0,26.41509433962264,0.0,0.0,71.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,4.0,40.0,6.0,60.0
0,1977,5505,31,0.5631244323342416,0.6172839506172839,5,5,16.129032258064516,26,0,34.18710263396912,65.81289736603088,0.0,2,0.03633060853769301,10,15,6.451612903225806,2,48.38709677419355,15,6.451612903225806,2,32.25806451612903,10,7120,3591,1471,0,3591,0,0,0,4801,1861,216,72,10,2,0,0,0,0,0,0,31.37682584269663,7120,5321,0.8707865168539325,0.5617977528089888,17.120786516853933,19.35483870967742,0.0,ModelParams,v3,1779490854.3787873,4801.0,100.0,0.0,0.0,0.0,0.0,917.0,49.274583557227295,944.0,50.72541644277271,0.0,0.0,63.0,29.166666666666668,96.0,44.44444444444444,57.0,26.38888888888889,0.0,0.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,4.0,40.0,6.0,60.0
0,1978,5533,31,0.5602747153442978,0.6179196704428425,6,6,19.35483870967742,25,0,34.104464124344844,65.89553587565517,0.0,2,0.036146755828664376,10,15,6.451612903225806,2,48.38709677419355,15,6.451612903225806,2,32.25806451612903,10,7200,3718,1518,0,3718,0,0,0,4974,1931,226,76,13,2,0,0,0,0,0,0,31.616944444444446,7200,5366,0.8611111111111112,0.5555555555555556,17.166666666666668,20.967741935483872,0.0,ModelParams,v3,1779490854.3787873,4974.0,100.0,0.0,0.0,0.0,0.0,950.0,49.19730709476955,981.0,50.80269290523045,0.0,0.0,66.0,29.20353982300885,100.0,44.24778761061947,60.0,26.548672566371685,0.0,0.0,76.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,4.0,30.76923076923077,9.0,69.23076923076923
0,1979,5573,32,0.5741970213529518,0.6166495375128468,9,9,28.125,23,0,33.482863807643994,66.51713619235599,0.0,2,0.03588731383455949,10,16,6.25,2,50.0,16,6.25,2,31.25,10,7266,3838,1572,0,3838,0,0,0,5144,1990,232,79,14,2,0,0,0,0,0,0,31.82204789430223,7266,5399,0.8670520231213872,0.5780346820809248,17.079548582438754,26.984126984126984,0.0,ModelParams,v3,1779490854.3787873,5144.0,100.0,0.0,0.0,0.0,0.0,985.0,49.497487437185924,1005.0,50.502512562814076,0.0,0.0,66.0,28.448275862068968,102.0,43.96551724137931,64.0,27.586206896551722,0.0,0.0,79.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,5.0,35.714285714285715,9.0,64.28571428571429
0,1980,5601,33,0.5891805034815212,0.6166495375128468,9,9,27.27272727272727,24,0,33.45831101589002,66.54168898410998,0.0,2,0.03570790930191037,10,17,6.0606060606060606,2,51.515151515151516,17,6.0606060606060606,2,30.303030303030305,10,7319,3960,1641,0,3960,0,0,0,5396,2078,246,86,14,2,0,0,0,0,0,0,31.963792867878126,7319,5414,0.874436398415084,0.5738488864598988,17.010520562918433,25.0,0.0,ModelParams,v3,1779490854.3787873,5396.0,100.0,0.0,0.0,0.0,0.0,1036.0,49.85563041385948,1042.0,50.14436958614053,0.0,0.0,69.0,28.04878048780488,109.0,44.3089430894309,68.0,27.64227642276423,0.0,0.0,86.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,5.0,35.714285714285715,9.0,64.28571428571429
0,1981,5634,33,0.5857294994675186,0.5920205920205921,10,10,30.303030303030305,23,0,33.155839545615905,66.8441604543841,0.0,2,0.03549875754348598,9,18,6.0606060606060606,2,54.54545454545454,18,6.0606060606060606,2,27.27272727272727,9,7382,4087,1705,0,4087,0,0,0,5490,2107,251,88,15,2,0,0,0,0,0,0,32.1282850176104,7382,5436,0.9076131129775129,0.5960444324031428,17.00081278786237,26.865671641791046,0.0,ModelParams,v3,1779490854.3787873,5490.0,100.0,0.0,0.0,0.0,0.0,1051.0,49.881347887992405,1056.0,50.11865211200759,0.0,0.0,70.0,27.88844621513944,112.0,44.6215139442231,69.0,27.490039840637447,0.0,0.0,88.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,5.0,33.33333333333333,10.0,66.66666666666666
0,1982,5680,34,0.5985915492957746,0.5920205920205921,12,12,35.294117647058826,22,0,33.08098591549295,66.91901408450704,0.0,2,0.035211267605633804,9,19,5.88235294117647,2,55.88235294117647,19,5.88235294117647,2,26.47058823529412,9,7443,4217,1774,0,4217,0,0,0,5651,2191,255,90,16,2,0,0,0,0,0,0,32.251645841730486,7443,5447,0.9001746607550719,0.6180303641004972,17.076447668950692,31.343283582089555,0.0,ModelParams,v3,1779490854.3787873,5651.0,100.0,0.0,0.0,0.0,0.0,1092.0,49.84025559105431,1099.0,50.159744408945684,0.0,0.0,71.0,27.84313725490196,114.0,44.70588235294118,70.0,27.450980392156865,0.0,0.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,5.0,31.25,11.0,68.75
